"cell_barcode","fov","core_id"
"c_1_48_1471",48,"F3"
"c_1_48_1649",48,"F3"
"c_1_48_1699",48,"F3"
"c_1_48_1735",48,"F3"
"c_1_48_1882",48,"F3"
"c_1_48_1925",48,"F3"
"c_1_48_1994",48,"F3"
"c_1_48_2549",48,"F3"
"c_1_48_2564",48,"F3"
"c_1_48_2982",48,"F3"
"c_1_48_3147",48,"F3"
"c_1_48_3318",48,"F3"
"c_1_48_333",48,"F3"
"c_1_48_3704",48,"F3"
"c_1_48_3739",48,"F3"
"c_1_48_379",48,"F3"
"c_1_48_3957",48,"F3"
"c_1_48_3966",48,"F3"
"c_1_48_4077",48,"F3"
"c_1_48_414",48,"F3"
"c_1_48_4259",48,"F3"
"c_1_48_4331",48,"F3"
"c_1_48_470",48,"F3"
"c_1_48_830",48,"F3"
"c_1_49_1020",49,"F2"
"c_1_49_1050",49,"F2"
"c_1_49_1055",49,"F2"
"c_1_49_1063",49,"F2"
"c_1_49_1093",49,"F2"
"c_1_49_110",49,"F2"
"c_1_49_1113",49,"F2"
"c_1_49_1145",49,"F2"
"c_1_49_115",49,"F2"
"c_1_49_1191",49,"F2"
"c_1_49_1207",49,"F2"
"c_1_49_1208",49,"F2"
"c_1_49_1214",49,"F2"
"c_1_49_123",49,"F2"
"c_1_49_126",49,"F2"
"c_1_49_14",49,"F2"
"c_1_49_145",49,"F2"
"c_1_49_154",49,"F2"
"c_1_49_171",49,"F2"
"c_1_49_185",49,"F2"
"c_1_49_21",49,"F2"
"c_1_49_230",49,"F2"
"c_1_49_233",49,"F2"
"c_1_49_280",49,"F2"
"c_1_49_282",49,"F2"
"c_1_49_295",49,"F2"
"c_1_49_299",49,"F2"
"c_1_49_303",49,"F2"
"c_1_49_310",49,"F2"
"c_1_49_33",49,"F2"
"c_1_49_378",49,"F2"
"c_1_49_380",49,"F2"
"c_1_49_382",49,"F2"
"c_1_49_454",49,"F2"
"c_1_49_458",49,"F2"
"c_1_49_47",49,"F2"
"c_1_49_489",49,"F2"
"c_1_49_503",49,"F2"
"c_1_49_517",49,"F2"
"c_1_49_53",49,"F2"
"c_1_49_562",49,"F2"
"c_1_49_567",49,"F2"
"c_1_49_576",49,"F2"
"c_1_49_581",49,"F2"
"c_1_49_605",49,"F2"
"c_1_49_609",49,"F2"
"c_1_49_623",49,"F2"
"c_1_49_627",49,"F2"
"c_1_49_638",49,"F2"
"c_1_49_657",49,"F2"
"c_1_49_667",49,"F2"
"c_1_49_701",49,"F2"
"c_1_49_723",49,"F2"
"c_1_49_748",49,"F2"
"c_1_49_75",49,"F2"
"c_1_49_756",49,"F2"
"c_1_49_778",49,"F2"
"c_1_49_782",49,"F2"
"c_1_49_793",49,"F2"
"c_1_49_795",49,"F2"
"c_1_49_807",49,"F2"
"c_1_49_826",49,"F2"
"c_1_49_833",49,"F2"
"c_1_49_838",49,"F2"
"c_1_49_849",49,"F2"
"c_1_49_851",49,"F2"
"c_1_49_877",49,"F2"
"c_1_49_879",49,"F2"
"c_1_49_882",49,"F2"
"c_1_49_893",49,"F2"
"c_1_49_913",49,"F2"
"c_1_49_92",49,"F2"
"c_1_49_921",49,"F2"
"c_1_49_922",49,"F2"
"c_1_49_924",49,"F2"
"c_1_49_931",49,"F2"
"c_1_49_959",49,"F2"
"c_1_49_978",49,"F2"
"c_1_49_98",49,"F2"
"c_1_49_985",49,"F2"
"c_1_49_99",49,"F2"
"c_1_49_997",49,"F2"
"c_1_4_18",4,"A2"
"c_1_4_301",4,"A2"
"c_1_4_308",4,"A2"
"c_1_4_338",4,"A2"
"c_1_4_357",4,"A2"
"c_1_4_371",4,"A2"
"c_1_4_397",4,"A2"
"c_1_4_403",4,"A2"
"c_1_4_409",4,"A2"
"c_1_4_410",4,"A2"
"c_1_4_418",4,"A2"
"c_1_4_483",4,"A2"
"c_1_4_500",4,"A2"
"c_1_4_544",4,"A2"
"c_1_4_584",4,"A2"
"c_1_4_760",4,"A2"
"c_1_50_108",50,"F1"
"c_1_50_112",50,"F1"
"c_1_50_210",50,"F1"
"c_1_50_216",50,"F1"
"c_1_50_217",50,"F1"
"c_1_50_23",50,"F1"
"c_1_50_246",50,"F1"
"c_1_50_258",50,"F1"
"c_1_50_270",50,"F1"
"c_1_50_272",50,"F1"
"c_1_50_293",50,"F1"
"c_1_50_318",50,"F1"
"c_1_50_323",50,"F1"
"c_1_50_4",50,"F1"
"c_1_50_45",50,"F1"
"c_1_50_78",50,"F1"
"c_1_50_9",50,"F1"
"c_1_51_114",51,"F1"
"c_1_51_123",51,"F1"
"c_1_51_138",51,"F1"
"c_1_51_150",51,"F1"
"c_1_51_154",51,"F1"
"c_1_51_238",51,"F1"
"c_1_51_43",51,"F1"
"c_1_51_46",51,"F1"
"c_1_51_54",51,"F1"
"c_1_51_56",51,"F1"
"c_1_51_68",51,"F1"
"c_1_51_94",51,"F1"
"c_1_52_1",52,"G1"
"c_1_52_100",52,"G1"
"c_1_52_1009",52,"G1"
"c_1_52_1017",52,"G1"
"c_1_52_102",52,"G1"
"c_1_52_1021",52,"G1"
"c_1_52_1048",52,"G1"
"c_1_52_1068",52,"G1"
"c_1_52_1071",52,"G1"
"c_1_52_1092",52,"G1"
"c_1_52_1100",52,"G1"
"c_1_52_1101",52,"G1"
"c_1_52_1121",52,"G1"
"c_1_52_1133",52,"G1"
"c_1_52_1134",52,"G1"
"c_1_52_1152",52,"G1"
"c_1_52_1153",52,"G1"
"c_1_52_1163",52,"G1"
"c_1_52_1172",52,"G1"
"c_1_52_1193",52,"G1"
"c_1_52_1209",52,"G1"
"c_1_52_1213",52,"G1"
"c_1_52_1215",52,"G1"
"c_1_52_1222",52,"G1"
"c_1_52_1232",52,"G1"
"c_1_52_1237",52,"G1"
"c_1_52_1239",52,"G1"
"c_1_52_1244",52,"G1"
"c_1_52_1263",52,"G1"
"c_1_52_1266",52,"G1"
"c_1_52_1274",52,"G1"
"c_1_52_1280",52,"G1"
"c_1_52_1283",52,"G1"
"c_1_52_1287",52,"G1"
"c_1_52_1291",52,"G1"
"c_1_52_1294",52,"G1"
"c_1_52_1297",52,"G1"
"c_1_52_1299",52,"G1"
"c_1_52_1323",52,"G1"
"c_1_52_1327",52,"G1"
"c_1_52_1331",52,"G1"
"c_1_52_1340",52,"G1"
"c_1_52_1348",52,"G1"
"c_1_52_1349",52,"G1"
"c_1_52_139",52,"G1"
"c_1_52_1390",52,"G1"
"c_1_52_1391",52,"G1"
"c_1_52_1393",52,"G1"
"c_1_52_1398",52,"G1"
"c_1_52_14",52,"G1"
"c_1_52_1407",52,"G1"
"c_1_52_141",52,"G1"
"c_1_52_1416",52,"G1"
"c_1_52_1418",52,"G1"
"c_1_52_1425",52,"G1"
"c_1_52_1474",52,"G1"
"c_1_52_1483",52,"G1"
"c_1_52_1493",52,"G1"
"c_1_52_1531",52,"G1"
"c_1_52_1537",52,"G1"
"c_1_52_1547",52,"G1"
"c_1_52_1566",52,"G1"
"c_1_52_1571",52,"G1"
"c_1_52_158",52,"G1"
"c_1_52_159",52,"G1"
"c_1_52_1593",52,"G1"
"c_1_52_16",52,"G1"
"c_1_52_162",52,"G1"
"c_1_52_1638",52,"G1"
"c_1_52_1689",52,"G1"
"c_1_52_17",52,"G1"
"c_1_52_1711",52,"G1"
"c_1_52_1722",52,"G1"
"c_1_52_1725",52,"G1"
"c_1_52_1730",52,"G1"
"c_1_52_1734",52,"G1"
"c_1_52_1747",52,"G1"
"c_1_52_1754",52,"G1"
"c_1_52_1755",52,"G1"
"c_1_52_1775",52,"G1"
"c_1_52_1794",52,"G1"
"c_1_52_1797",52,"G1"
"c_1_52_1801",52,"G1"
"c_1_52_1805",52,"G1"
"c_1_52_1817",52,"G1"
"c_1_52_1819",52,"G1"
"c_1_52_1832",52,"G1"
"c_1_52_1836",52,"G1"
"c_1_52_1856",52,"G1"
"c_1_52_1874",52,"G1"
"c_1_52_1876",52,"G1"
"c_1_52_1896",52,"G1"
"c_1_52_1905",52,"G1"
"c_1_52_1910",52,"G1"
"c_1_52_1913",52,"G1"
"c_1_52_1917",52,"G1"
"c_1_52_1919",52,"G1"
"c_1_52_1945",52,"G1"
"c_1_52_1946",52,"G1"
"c_1_52_1971",52,"G1"
"c_1_52_1976",52,"G1"
"c_1_52_1984",52,"G1"
"c_1_52_1990",52,"G1"
"c_1_52_1997",52,"G1"
"c_1_52_2007",52,"G1"
"c_1_52_2019",52,"G1"
"c_1_52_203",52,"G1"
"c_1_52_2041",52,"G1"
"c_1_52_234",52,"G1"
"c_1_52_235",52,"G1"
"c_1_52_25",52,"G1"
"c_1_52_257",52,"G1"
"c_1_52_269",52,"G1"
"c_1_52_27",52,"G1"
"c_1_52_273",52,"G1"
"c_1_52_278",52,"G1"
"c_1_52_307",52,"G1"
"c_1_52_31",52,"G1"
"c_1_52_322",52,"G1"
"c_1_52_326",52,"G1"
"c_1_52_355",52,"G1"
"c_1_52_359",52,"G1"
"c_1_52_360",52,"G1"
"c_1_52_387",52,"G1"
"c_1_52_402",52,"G1"
"c_1_52_433",52,"G1"
"c_1_52_436",52,"G1"
"c_1_52_444",52,"G1"
"c_1_52_447",52,"G1"
"c_1_52_453",52,"G1"
"c_1_52_47",52,"G1"
"c_1_52_472",52,"G1"
"c_1_52_480",52,"G1"
"c_1_52_482",52,"G1"
"c_1_52_496",52,"G1"
"c_1_52_508",52,"G1"
"c_1_52_54",52,"G1"
"c_1_52_558",52,"G1"
"c_1_52_572",52,"G1"
"c_1_52_578",52,"G1"
"c_1_52_603",52,"G1"
"c_1_52_615",52,"G1"
"c_1_52_623",52,"G1"
"c_1_52_629",52,"G1"
"c_1_52_639",52,"G1"
"c_1_52_647",52,"G1"
"c_1_52_664",52,"G1"
"c_1_52_671",52,"G1"
"c_1_52_676",52,"G1"
"c_1_52_685",52,"G1"
"c_1_52_699",52,"G1"
"c_1_52_70",52,"G1"
"c_1_52_71",52,"G1"
"c_1_52_715",52,"G1"
"c_1_52_720",52,"G1"
"c_1_52_733",52,"G1"
"c_1_52_734",52,"G1"
"c_1_52_74",52,"G1"
"c_1_52_746",52,"G1"
"c_1_52_755",52,"G1"
"c_1_52_766",52,"G1"
"c_1_52_798",52,"G1"
"c_1_52_805",52,"G1"
"c_1_52_807",52,"G1"
"c_1_52_831",52,"G1"
"c_1_52_846",52,"G1"
"c_1_52_849",52,"G1"
"c_1_52_850",52,"G1"
"c_1_52_863",52,"G1"
"c_1_52_871",52,"G1"
"c_1_52_874",52,"G1"
"c_1_52_877",52,"G1"
"c_1_52_884",52,"G1"
"c_1_52_906",52,"G1"
"c_1_52_928",52,"G1"
"c_1_52_929",52,"G1"
"c_1_52_930",52,"G1"
"c_1_52_933",52,"G1"
"c_1_52_935",52,"G1"
"c_1_52_950",52,"G1"
"c_1_52_96",52,"G1"
"c_1_52_993",52,"G1"
"c_1_53_1015",53,"G1"
"c_1_53_1021",53,"G1"
"c_1_53_1026",53,"G1"
"c_1_53_103",53,"G1"
"c_1_53_1033",53,"G1"
"c_1_53_1040",53,"G1"
"c_1_53_1042",53,"G1"
"c_1_53_1054",53,"G1"
"c_1_53_1060",53,"G1"
"c_1_53_1062",53,"G1"
"c_1_53_1066",53,"G1"
"c_1_53_1086",53,"G1"
"c_1_53_110",53,"G1"
"c_1_53_1105",53,"G1"
"c_1_53_1109",53,"G1"
"c_1_53_1113",53,"G1"
"c_1_53_1125",53,"G1"
"c_1_53_1130",53,"G1"
"c_1_53_1134",53,"G1"
"c_1_53_1139",53,"G1"
"c_1_53_114",53,"G1"
"c_1_53_1142",53,"G1"
"c_1_53_1145",53,"G1"
"c_1_53_1146",53,"G1"
"c_1_53_1149",53,"G1"
"c_1_53_1160",53,"G1"
"c_1_53_1163",53,"G1"
"c_1_53_1178",53,"G1"
"c_1_53_1184",53,"G1"
"c_1_53_1193",53,"G1"
"c_1_53_1220",53,"G1"
"c_1_53_1231",53,"G1"
"c_1_53_1238",53,"G1"
"c_1_53_1246",53,"G1"
"c_1_53_1251",53,"G1"
"c_1_53_1253",53,"G1"
"c_1_53_1260",53,"G1"
"c_1_53_1275",53,"G1"
"c_1_53_1277",53,"G1"
"c_1_53_1278",53,"G1"
"c_1_53_1315",53,"G1"
"c_1_53_1325",53,"G1"
"c_1_53_1332",53,"G1"
"c_1_53_1339",53,"G1"
"c_1_53_1340",53,"G1"
"c_1_53_1345",53,"G1"
"c_1_53_1347",53,"G1"
"c_1_53_1348",53,"G1"
"c_1_53_1349",53,"G1"
"c_1_53_1366",53,"G1"
"c_1_53_1373",53,"G1"
"c_1_53_1376",53,"G1"
"c_1_53_1377",53,"G1"
"c_1_53_1381",53,"G1"
"c_1_53_1387",53,"G1"
"c_1_53_1389",53,"G1"
"c_1_53_1394",53,"G1"
"c_1_53_14",53,"G1"
"c_1_53_1400",53,"G1"
"c_1_53_1409",53,"G1"
"c_1_53_1424",53,"G1"
"c_1_53_1429",53,"G1"
"c_1_53_1436",53,"G1"
"c_1_53_1440",53,"G1"
"c_1_53_1441",53,"G1"
"c_1_53_1449",53,"G1"
"c_1_53_1455",53,"G1"
"c_1_53_1474",53,"G1"
"c_1_53_1489",53,"G1"
"c_1_53_1500",53,"G1"
"c_1_53_1512",53,"G1"
"c_1_53_1528",53,"G1"
"c_1_53_1544",53,"G1"
"c_1_53_1547",53,"G1"
"c_1_53_1551",53,"G1"
"c_1_53_1558",53,"G1"
"c_1_53_1561",53,"G1"
"c_1_53_1566",53,"G1"
"c_1_53_1580",53,"G1"
"c_1_53_1597",53,"G1"
"c_1_53_16",53,"G1"
"c_1_53_1605",53,"G1"
"c_1_53_1607",53,"G1"
"c_1_53_1632",53,"G1"
"c_1_53_1637",53,"G1"
"c_1_53_1640",53,"G1"
"c_1_53_1641",53,"G1"
"c_1_53_1646",53,"G1"
"c_1_53_1650",53,"G1"
"c_1_53_1651",53,"G1"
"c_1_53_1653",53,"G1"
"c_1_53_1668",53,"G1"
"c_1_53_1681",53,"G1"
"c_1_53_17",53,"G1"
"c_1_53_1711",53,"G1"
"c_1_53_1714",53,"G1"
"c_1_53_1717",53,"G1"
"c_1_53_1719",53,"G1"
"c_1_53_1720",53,"G1"
"c_1_53_1744",53,"G1"
"c_1_53_1753",53,"G1"
"c_1_53_1764",53,"G1"
"c_1_53_1774",53,"G1"
"c_1_53_1781",53,"G1"
"c_1_53_1791",53,"G1"
"c_1_53_1796",53,"G1"
"c_1_53_18",53,"G1"
"c_1_53_1808",53,"G1"
"c_1_53_1811",53,"G1"
"c_1_53_1813",53,"G1"
"c_1_53_182",53,"G1"
"c_1_53_1821",53,"G1"
"c_1_53_1857",53,"G1"
"c_1_53_1867",53,"G1"
"c_1_53_1876",53,"G1"
"c_1_53_189",53,"G1"
"c_1_53_1896",53,"G1"
"c_1_53_1905",53,"G1"
"c_1_53_1906",53,"G1"
"c_1_53_1909",53,"G1"
"c_1_53_1922",53,"G1"
"c_1_53_1930",53,"G1"
"c_1_53_1951",53,"G1"
"c_1_53_1960",53,"G1"
"c_1_53_1972",53,"G1"
"c_1_53_1974",53,"G1"
"c_1_53_1980",53,"G1"
"c_1_53_1984",53,"G1"
"c_1_53_1989",53,"G1"
"c_1_53_2",53,"G1"
"c_1_53_2001",53,"G1"
"c_1_53_2005",53,"G1"
"c_1_53_2009",53,"G1"
"c_1_53_2010",53,"G1"
"c_1_53_202",53,"G1"
"c_1_53_2021",53,"G1"
"c_1_53_2023",53,"G1"
"c_1_53_2036",53,"G1"
"c_1_53_2039",53,"G1"
"c_1_53_2040",53,"G1"
"c_1_53_2045",53,"G1"
"c_1_53_2057",53,"G1"
"c_1_53_206",53,"G1"
"c_1_53_2068",53,"G1"
"c_1_53_2088",53,"G1"
"c_1_53_2095",53,"G1"
"c_1_53_2101",53,"G1"
"c_1_53_2109",53,"G1"
"c_1_53_213",53,"G1"
"c_1_53_2133",53,"G1"
"c_1_53_246",53,"G1"
"c_1_53_247",53,"G1"
"c_1_53_273",53,"G1"
"c_1_53_276",53,"G1"
"c_1_53_282",53,"G1"
"c_1_53_286",53,"G1"
"c_1_53_292",53,"G1"
"c_1_53_294",53,"G1"
"c_1_53_296",53,"G1"
"c_1_53_299",53,"G1"
"c_1_53_307",53,"G1"
"c_1_53_308",53,"G1"
"c_1_53_311",53,"G1"
"c_1_53_312",53,"G1"
"c_1_53_317",53,"G1"
"c_1_53_322",53,"G1"
"c_1_53_325",53,"G1"
"c_1_53_329",53,"G1"
"c_1_53_357",53,"G1"
"c_1_53_388",53,"G1"
"c_1_53_39",53,"G1"
"c_1_53_409",53,"G1"
"c_1_53_413",53,"G1"
"c_1_53_421",53,"G1"
"c_1_53_422",53,"G1"
"c_1_53_434",53,"G1"
"c_1_53_435",53,"G1"
"c_1_53_449",53,"G1"
"c_1_53_453",53,"G1"
"c_1_53_47",53,"G1"
"c_1_53_474",53,"G1"
"c_1_53_493",53,"G1"
"c_1_53_499",53,"G1"
"c_1_53_514",53,"G1"
"c_1_53_516",53,"G1"
"c_1_53_529",53,"G1"
"c_1_53_542",53,"G1"
"c_1_53_543",53,"G1"
"c_1_53_547",53,"G1"
"c_1_53_566",53,"G1"
"c_1_53_568",53,"G1"
"c_1_53_571",53,"G1"
"c_1_53_573",53,"G1"
"c_1_53_582",53,"G1"
"c_1_53_584",53,"G1"
"c_1_53_589",53,"G1"
"c_1_53_591",53,"G1"
"c_1_53_596",53,"G1"
"c_1_53_602",53,"G1"
"c_1_53_61",53,"G1"
"c_1_53_617",53,"G1"
"c_1_53_620",53,"G1"
"c_1_53_670",53,"G1"
"c_1_53_684",53,"G1"
"c_1_53_690",53,"G1"
"c_1_53_715",53,"G1"
"c_1_53_716",53,"G1"
"c_1_53_72",53,"G1"
"c_1_53_748",53,"G1"
"c_1_53_756",53,"G1"
"c_1_53_757",53,"G1"
"c_1_53_76",53,"G1"
"c_1_53_767",53,"G1"
"c_1_53_778",53,"G1"
"c_1_53_786",53,"G1"
"c_1_53_792",53,"G1"
"c_1_53_794",53,"G1"
"c_1_53_808",53,"G1"
"c_1_53_809",53,"G1"
"c_1_53_81",53,"G1"
"c_1_53_815",53,"G1"
"c_1_53_839",53,"G1"
"c_1_53_85",53,"G1"
"c_1_53_853",53,"G1"
"c_1_53_855",53,"G1"
"c_1_53_893",53,"G1"
"c_1_53_898",53,"G1"
"c_1_53_924",53,"G1"
"c_1_53_928",53,"G1"
"c_1_53_932",53,"G1"
"c_1_53_935",53,"G1"
"c_1_53_955",53,"G1"
"c_1_53_964",53,"G1"
"c_1_53_971",53,"G1"
"c_1_53_98",53,"G1"
"c_1_53_984",53,"G1"
"c_1_53_996",53,"G1"
"c_1_53_999",53,"G1"
"c_1_54_117",54,"G1"
"c_1_54_137",54,"G1"
"c_1_54_139",54,"G1"
"c_1_54_144",54,"G1"
"c_1_54_151",54,"G1"
"c_1_54_156",54,"G1"
"c_1_54_157",54,"G1"
"c_1_54_17",54,"G1"
"c_1_54_172",54,"G1"
"c_1_54_178",54,"G1"
"c_1_54_192",54,"G1"
"c_1_54_208",54,"G1"
"c_1_54_210",54,"G1"
"c_1_54_216",54,"G1"
"c_1_54_233",54,"G1"
"c_1_54_24",54,"G1"
"c_1_54_268",54,"G1"
"c_1_54_27",54,"G1"
"c_1_54_272",54,"G1"
"c_1_54_275",54,"G1"
"c_1_54_276",54,"G1"
"c_1_54_28",54,"G1"
"c_1_54_280",54,"G1"
"c_1_54_300",54,"G1"
"c_1_54_31",54,"G1"
"c_1_54_337",54,"G1"
"c_1_54_36",54,"G1"
"c_1_54_368",54,"G1"
"c_1_54_388",54,"G1"
"c_1_54_391",54,"G1"
"c_1_54_398",54,"G1"
"c_1_54_408",54,"G1"
"c_1_54_424",54,"G1"
"c_1_54_451",54,"G1"
"c_1_54_463",54,"G1"
"c_1_54_479",54,"G1"
"c_1_54_485",54,"G1"
"c_1_54_490",54,"G1"
"c_1_54_500",54,"G1"
"c_1_54_501",54,"G1"
"c_1_54_513",54,"G1"
"c_1_54_524",54,"G1"
"c_1_54_528",54,"G1"
"c_1_54_56",54,"G1"
"c_1_54_576",54,"G1"
"c_1_54_580",54,"G1"
"c_1_54_599",54,"G1"
"c_1_54_613",54,"G1"
"c_1_54_661",54,"G1"
"c_1_54_678",54,"G1"
"c_1_54_683",54,"G1"
"c_1_54_714",54,"G1"
"c_1_54_717",54,"G1"
"c_1_54_723",54,"G1"
"c_1_54_724",54,"G1"
"c_1_54_725",54,"G1"
"c_1_54_727",54,"G1"
"c_1_54_728",54,"G1"
"c_1_54_738",54,"G1"
"c_1_54_743",54,"G1"
"c_1_54_747",54,"G1"
"c_1_54_752",54,"G1"
"c_1_54_759",54,"G1"
"c_1_54_777",54,"G1"
"c_1_54_779",54,"G1"
"c_1_54_790",54,"G1"
"c_1_54_799",54,"G1"
"c_1_54_809",54,"G1"
"c_1_54_820",54,"G1"
"c_1_54_833",54,"G1"
"c_1_54_837",54,"G1"
"c_1_54_849",54,"G1"
"c_1_54_856",54,"G1"
"c_1_54_857",54,"G1"
"c_1_54_862",54,"G1"
"c_1_54_868",54,"G1"
"c_1_54_870",54,"G1"
"c_1_54_871",54,"G1"
"c_1_54_88",54,"G1"
"c_1_55_1",55,"G2"
"c_1_55_1013",55,"G2"
"c_1_55_1015",55,"G2"
"c_1_55_1027",55,"G2"
"c_1_55_103",55,"G2"
"c_1_55_1047",55,"G2"
"c_1_55_1062",55,"G2"
"c_1_55_1074",55,"G2"
"c_1_55_108",55,"G2"
"c_1_55_1085",55,"G2"
"c_1_55_1088",55,"G2"
"c_1_55_1094",55,"G2"
"c_1_55_1113",55,"G2"
"c_1_55_1117",55,"G2"
"c_1_55_1122",55,"G2"
"c_1_55_1126",55,"G2"
"c_1_55_113",55,"G2"
"c_1_55_1135",55,"G2"
"c_1_55_1136",55,"G2"
"c_1_55_1148",55,"G2"
"c_1_55_1154",55,"G2"
"c_1_55_1155",55,"G2"
"c_1_55_1158",55,"G2"
"c_1_55_1159",55,"G2"
"c_1_55_117",55,"G2"
"c_1_55_118",55,"G2"
"c_1_55_1180",55,"G2"
"c_1_55_1181",55,"G2"
"c_1_55_1196",55,"G2"
"c_1_55_1197",55,"G2"
"c_1_55_1217",55,"G2"
"c_1_55_1218",55,"G2"
"c_1_55_122",55,"G2"
"c_1_55_1224",55,"G2"
"c_1_55_1228",55,"G2"
"c_1_55_124",55,"G2"
"c_1_55_1251",55,"G2"
"c_1_55_1260",55,"G2"
"c_1_55_1274",55,"G2"
"c_1_55_1280",55,"G2"
"c_1_55_1293",55,"G2"
"c_1_55_1298",55,"G2"
"c_1_55_1305",55,"G2"
"c_1_55_1306",55,"G2"
"c_1_55_1307",55,"G2"
"c_1_55_1316",55,"G2"
"c_1_55_1344",55,"G2"
"c_1_55_14",55,"G2"
"c_1_55_149",55,"G2"
"c_1_55_155",55,"G2"
"c_1_55_156",55,"G2"
"c_1_55_169",55,"G2"
"c_1_55_179",55,"G2"
"c_1_55_182",55,"G2"
"c_1_55_185",55,"G2"
"c_1_55_189",55,"G2"
"c_1_55_198",55,"G2"
"c_1_55_2",55,"G2"
"c_1_55_204",55,"G2"
"c_1_55_230",55,"G2"
"c_1_55_252",55,"G2"
"c_1_55_272",55,"G2"
"c_1_55_297",55,"G2"
"c_1_55_30",55,"G2"
"c_1_55_315",55,"G2"
"c_1_55_322",55,"G2"
"c_1_55_334",55,"G2"
"c_1_55_355",55,"G2"
"c_1_55_361",55,"G2"
"c_1_55_362",55,"G2"
"c_1_55_364",55,"G2"
"c_1_55_393",55,"G2"
"c_1_55_409",55,"G2"
"c_1_55_414",55,"G2"
"c_1_55_432",55,"G2"
"c_1_55_434",55,"G2"
"c_1_55_44",55,"G2"
"c_1_55_442",55,"G2"
"c_1_55_445",55,"G2"
"c_1_55_452",55,"G2"
"c_1_55_46",55,"G2"
"c_1_55_472",55,"G2"
"c_1_55_50",55,"G2"
"c_1_55_506",55,"G2"
"c_1_55_512",55,"G2"
"c_1_55_517",55,"G2"
"c_1_55_522",55,"G2"
"c_1_55_524",55,"G2"
"c_1_55_525",55,"G2"
"c_1_55_529",55,"G2"
"c_1_55_534",55,"G2"
"c_1_55_536",55,"G2"
"c_1_55_537",55,"G2"
"c_1_55_542",55,"G2"
"c_1_55_55",55,"G2"
"c_1_55_560",55,"G2"
"c_1_55_565",55,"G2"
"c_1_55_567",55,"G2"
"c_1_55_569",55,"G2"
"c_1_55_609",55,"G2"
"c_1_55_617",55,"G2"
"c_1_55_623",55,"G2"
"c_1_55_649",55,"G2"
"c_1_55_664",55,"G2"
"c_1_55_669",55,"G2"
"c_1_55_684",55,"G2"
"c_1_55_69",55,"G2"
"c_1_55_710",55,"G2"
"c_1_55_731",55,"G2"
"c_1_55_755",55,"G2"
"c_1_55_761",55,"G2"
"c_1_55_789",55,"G2"
"c_1_55_794",55,"G2"
"c_1_55_817",55,"G2"
"c_1_55_818",55,"G2"
"c_1_55_832",55,"G2"
"c_1_55_839",55,"G2"
"c_1_55_840",55,"G2"
"c_1_55_846",55,"G2"
"c_1_55_859",55,"G2"
"c_1_55_87",55,"G2"
"c_1_55_885",55,"G2"
"c_1_55_888",55,"G2"
"c_1_55_899",55,"G2"
"c_1_55_90",55,"G2"
"c_1_55_902",55,"G2"
"c_1_55_907",55,"G2"
"c_1_55_911",55,"G2"
"c_1_55_938",55,"G2"
"c_1_55_941",55,"G2"
"c_1_55_948",55,"G2"
"c_1_55_954",55,"G2"
"c_1_55_963",55,"G2"
"c_1_55_970",55,"G2"
"c_1_55_973",55,"G2"
"c_1_55_975",55,"G2"
"c_1_55_976",55,"G2"
"c_1_55_984",55,"G2"
"c_1_55_989",55,"G2"
"c_1_55_990",55,"G2"
"c_1_55_993",55,"G2"
"c_1_56_1006",56,"G2"
"c_1_56_103",56,"G2"
"c_1_56_1034",56,"G2"
"c_1_56_1042",56,"G2"
"c_1_56_1054",56,"G2"
"c_1_56_1071",56,"G2"
"c_1_56_1076",56,"G2"
"c_1_56_1098",56,"G2"
"c_1_56_11",56,"G2"
"c_1_56_1100",56,"G2"
"c_1_56_1101",56,"G2"
"c_1_56_111",56,"G2"
"c_1_56_1118",56,"G2"
"c_1_56_1134",56,"G2"
"c_1_56_1136",56,"G2"
"c_1_56_1138",56,"G2"
"c_1_56_1141",56,"G2"
"c_1_56_1159",56,"G2"
"c_1_56_1161",56,"G2"
"c_1_56_1165",56,"G2"
"c_1_56_1187",56,"G2"
"c_1_56_1189",56,"G2"
"c_1_56_119",56,"G2"
"c_1_56_1199",56,"G2"
"c_1_56_1204",56,"G2"
"c_1_56_1205",56,"G2"
"c_1_56_1206",56,"G2"
"c_1_56_1237",56,"G2"
"c_1_56_1238",56,"G2"
"c_1_56_1248",56,"G2"
"c_1_56_1263",56,"G2"
"c_1_56_1264",56,"G2"
"c_1_56_1265",56,"G2"
"c_1_56_1269",56,"G2"
"c_1_56_1275",56,"G2"
"c_1_56_1292",56,"G2"
"c_1_56_1293",56,"G2"
"c_1_56_1301",56,"G2"
"c_1_56_1307",56,"G2"
"c_1_56_1309",56,"G2"
"c_1_56_1312",56,"G2"
"c_1_56_1315",56,"G2"
"c_1_56_1316",56,"G2"
"c_1_56_1324",56,"G2"
"c_1_56_1328",56,"G2"
"c_1_56_1333",56,"G2"
"c_1_56_1338",56,"G2"
"c_1_56_1340",56,"G2"
"c_1_56_1342",56,"G2"
"c_1_56_1348",56,"G2"
"c_1_56_1353",56,"G2"
"c_1_56_1376",56,"G2"
"c_1_56_138",56,"G2"
"c_1_56_1385",56,"G2"
"c_1_56_140",56,"G2"
"c_1_56_1410",56,"G2"
"c_1_56_1415",56,"G2"
"c_1_56_1416",56,"G2"
"c_1_56_1423",56,"G2"
"c_1_56_1432",56,"G2"
